taxiId,longitude,latitude
2,116.44474,39.87063
2,116.45465,39.87202
2,116.45551999999999,39.90032
2,116.45355,39.95317
2,116.4949,39.99839
2,116.50591999999999,40.00837
2,116.57561000000001,40.04372
2,116.58067,40.04806
2,116.58200000000001,40.07134
2,116.58447,40.07911
2,116.51207,40.01393
2,116.45676999999999,39.964209999999994
2,116.45531000000001,39.91317
2,116.45525,39.909459999999996
2,116.45208000000001,39.89665
2,116.4496,39.89045
2,116.40988999999999,39.89163
2,116.39043999999998,39.88958
2,116.37018,39.88805
2,116.36676999999999,39.88798
2,116.34711999999999,39.89642
2,116.34872,39.896640000000005
2,116.35042,39.89179
2,116.348,39.88842
2,116.36549,39.88785
2,116.37773999999999,39.88798
2,116.39471999999999,39.893390000000004
2,116.3941,39.89727
2,116.45525,39.886390000000006
2,116.4592,39.90698
2,116.4729,39.906909999999996
2,116.47193999999999,39.90773
2,116.46938999999999,39.912409999999994
2,116.4633,39.91104
2,116.45628,39.90733
2,116.45506999999999,39.90035
2,116.45026000000001,39.89618
2,116.45493,39.88665
2,116.44328999999999,39.88332
2,116.44518000000001,39.88322
2,116.45487,39.87304
2,116.44755,39.86101
2,116.46603,39.84263
2,116.45761999999999,39.84091
2,116.46163999999999,39.83995
2,116.45883,39.849709999999995
2,116.45528999999999,39.890370000000004
2,116.45551,39.89887
2,116.4705,39.90674
2,116.48245,39.90531
2,116.48978000000001,39.907059999999994
2,116.48064,39.907309999999995
2,116.47216,39.92131
2,116.4722,39.92752
2,116.46306000000001,39.9325
2,116.45658,39.93254
2,116.44946000000002,39.93247
2,116.42925,39.93241
2,116.42788999999999,39.932790000000004
2,116.41963,39.93871
2,116.43019,39.93909
2,116.4301,39.93849
2,116.43786000000001,39.93983
2,116.43271999999999,39.94208
2,116.43663000000001,39.9462
2,116.44416000000001,39.93572
2,116.44395,39.92603
2,116.444,39.92027
2,116.44382,39.90957
2,116.45476000000001,39.9064
2,116.45506999999999,39.90327
2,116.44961,39.89204
2,116.44961,39.89204
2,116.45007,39.88609
2,116.45478999999999,39.88098
2,116.45468000000001,39.87086
2,116.4581,39.88069
2,116.4581,39.88069
2,116.45773999999999,39.88114
2,116.45777,39.88113
2,116.45535,39.87985
2,116.45535,39.87985
2,116.45008999999999,39.87489
2,116.4493,39.87489
2,116.4422,39.86768
2,116.43265,39.8645
2,116.43265,39.8645
2,116.42973,39.86456
2,116.42206000000002,39.86437
2,116.42148,39.86435
2,116.41733,39.85662
2,116.41708999999999,39.85655
2,116.37903,39.85568
2,116.36955,39.85575
2,116.35677,39.84458
2,116.35566999999999,39.84455
2,116.37281000000002,39.85546
2,116.37858,39.8555
2,116.4029,39.85546
2,116.40498999999998,39.855579999999996
2,116.40784,39.85732
2,116.40805,39.86057
2,116.41288,39.862190000000005
2,116.41276,39.863620000000004
2,116.41528999999998,39.86824
2,116.41498,39.87527
2,116.42508000000001,39.88277
2,116.42516,39.883520000000004
2,116.44348000000001,39.89215
2,116.45,39.88428
2,116.45,39.88428
2,116.43036000000001,39.883070000000004
2,116.42606,39.882909999999995
2,116.40725,39.887
2,116.40383999999999,39.8869
2,116.39278,39.88513
2,116.39233999999999,39.88317
2,116.39263000000001,39.879909999999995
2,116.39266,39.879740000000005
2,116.40605,39.88689
2,116.40926999999999,39.88694
2,116.42045,39.89209
2,116.42095,39.8921
2,116.42408,39.89604
2,116.42465,39.89434
2,116.42138,39.89586
2,116.42106000000001,39.89847
2,116.4126,39.89979
2,116.40953999999999,39.89973
2,116.40075,39.89985
2,116.4007,39.90045
2,116.40081,39.90317
2,116.40076,39.90422
2,116.40061999999999,39.90955
2,116.40063,39.91134
2,116.39643000000001,39.92064
2,116.39643000000001,39.92064
2,116.39358999999999,39.92208
2,116.38751,39.92215
2,116.38752,39.92215
2,116.38529,39.91142
2,116.38529,39.91142
2,116.38553999999999,39.9082
2,116.38561999999999,39.906929999999996
2,116.38543999999999,39.89958
2,116.38042,39.89887
2,116.37216000000001,39.898579999999995
2,116.37216000000001,39.898579999999995
2,116.3613,39.89832
2,116.35683,39.89817
2,116.34638999999999,39.89666
2,116.34581000000001,39.896570000000004
2,116.34182,39.89649
2,116.34121,39.89652
2,116.33726999999999,39.89647
2,116.33681000000001,39.896440000000005
2,116.33379,39.89627
2,116.33058999999999,39.89606
2,116.31848000000001,39.89575
2,116.30135,39.89587
2,116.29783,39.89589
2,116.29161,39.888290000000005
2,116.29446999999999,39.88831
2,116.30396,39.8871
2,116.30336000000001,39.88409
2,116.3007,39.88048
2,116.3001,39.88108
2,116.31057,39.88528
2,116.32394,39.88856
2,116.32914,39.88858
2,116.35045,39.88828
2,116.35148000000001,39.88805
2,116.35982,39.887859999999996
2,116.36321000000001,39.887859999999996
2,116.36853,39.894490000000005
2,116.36868999999999,39.89501
2,116.3821,39.89877
2,116.38328999999999,39.89887
2,116.38328999999999,39.89887
2,116.39823,39.89927
2,116.40395,39.899440000000006
2,116.41198999999999,39.89965
2,116.41253,39.89958
2,116.4323,39.89852
2,116.43008,39.9029
2,116.4279,39.93427
2,116.43446999999999,39.94806
2,116.44341999999999,39.95193
2,116.44115,39.96143
2,116.4405,39.96185
2,116.42271000000001,39.968379999999996
2,116.44078,39.96097
2,116.44403999999999,39.95888
2,116.45532,39.9446
2,116.45527,39.94107
2,116.45526000000001,39.92951
2,116.45523,39.92641
2,116.44417,39.91646
2,116.44413999999999,39.91264
2,116.455,39.90572
2,116.45492,39.901790000000005
2,116.45992,39.89203
2,116.4655,39.89202
2,116.48597,39.8918
2,116.49152,39.89181
2,116.49861000000001,39.894009999999994
2,116.49651000000001,39.892070000000004
2,116.47166000000001,39.89197
2,116.47166000000001,39.89197
2,116.47108,39.88967
2,116.47118999999999,39.88537
2,116.4594,39.88062
2,116.45852,39.881209999999996
2,116.45773999999999,39.88118
2,116.45765,39.881209999999996
2,116.45765,39.881209999999996
2,116.45765,39.881209999999996
2,116.45765,39.881209999999996
2,116.45765,39.881209999999996
2,116.45765,39.881209999999996
2,116.45765,39.881209999999996
2,116.45765,39.881209999999996
2,116.45765,39.881209999999996
2,116.45765,39.881209999999996
2,116.45765,39.881209999999996
2,116.45765,39.881209999999996
2,116.45765,39.881209999999996
2,116.45765,39.881209999999996
2,116.45765,39.881209999999996
2,116.45865,39.88105
2,116.45245,39.87486
2,116.45003,39.88288
2,116.44463,39.87931
2,116.44972,39.87491
2,116.45437,39.883140000000004
2,116.45437,39.883140000000004
2,116.45483,39.88315
2,116.4558,39.903259999999996
2,116.45544,39.906290000000006
2,116.44202,39.8924
2,116.43914,39.882870000000004
2,116.41131000000001,39.86984
2,116.38615,39.87014
2,116.34828,39.8683
2,116.34923,39.86654
2,116.36182,39.86681
2,116.36828999999999,39.86907
2,116.37576000000001,39.88175
2,116.38512,39.88494
2,116.40575,39.89135
2,116.41282,39.89565
2,116.42126999999999,39.89536
2,116.44298,39.88341
2,116.43208999999999,39.89841
2,116.43007,39.90846
2,116.4115,39.9158
2,116.41158999999999,39.907070000000004
2,116.41176000000002,39.89577
2,116.41836,39.895920000000004
2,116.42931000000002,39.89215
2,116.44225,39.89216
2,116.44384,39.8833
2,116.44468,39.88244
2,116.44681000000001,39.880309999999994
2,116.44027,39.88038
2,116.44027,39.88038
2,116.43815,39.89537
2,116.42416999999999,39.89938
2,116.41242,39.89976
2,116.40657,39.89971
2,116.39418,39.89894
2,116.39348000000001,39.89885
2,116.3762,39.89873
2,116.3678,39.89847
2,116.35088,39.902029999999996
2,116.35425,39.9042
2,116.3571,39.89842
2,116.3571,39.89842
2,116.35713,39.89743
2,116.35717,39.89246
2,116.3573,39.88521
2,116.36153,39.88612
2,116.36153,39.88612
2,116.36668999999999,39.887840000000004
2,116.37723999999999,39.88803
2,116.37762,39.888040000000004
2,116.37808000000001,39.89797
2,116.37796000000002,39.8999
2,116.38543,39.9004
2,116.38963000000001,39.898709999999994
2,116.40518,39.89951
2,116.41185,39.89968
2,116.42036,39.89922
2,116.42555,39.89928
2,116.42581000000001,39.89374
2,116.42623,39.896159999999995
2,116.43321,39.89225
2,116.44953000000001,39.89028
2,116.4496,39.89139
2,116.42135,39.894
2,116.41976000000001,39.895990000000005
2,116.41542,39.89587
2,116.41695,39.89609
2,116.42448,39.89222
2,116.44424,39.89215
2,116.44958999999999,39.8893
2,116.41903,39.89213
2,116.3978,39.89118
2,116.39237,39.8901
2,116.37847,39.89294
2,116.37828999999999,39.89497
2,116.36861,39.89848
2,116.36542,39.89839
2,116.33809,39.89797
2,116.33773000000001,39.89801
2,116.35031000000001,39.901140000000005
2,116.3502,39.90025
2,116.35725,39.89022
2,116.35732,39.88897
2,116.35734,39.88863
2,116.35734,39.88863
2,116.35734,39.88863
2,116.36466999999999,39.88791
2,116.36628,39.887840000000004
2,116.36733999999998,39.887809999999995
2,116.36661000000001,39.88799
2,116.36745,39.88769
2,116.37505,39.887890000000006
2,116.3952,39.890390000000004
2,116.40051000000001,39.89111
2,116.40051000000001,39.89111
2,116.4058,39.898540000000004
2,116.40548999999999,39.90038
2,116.40992,39.901379999999996
2,116.40981000000001,39.90146
2,116.40991000000001,39.90416
2,116.4098,39.90627
2,116.42233999999999,39.90685
2,116.42233999999999,39.90685
2,116.42611000000001,39.905440000000006
2,116.41531,39.90115
2,116.41531,39.90115
2,116.41338999999999,39.9
2,116.41333,39.89998
2,116.40588000000001,39.89967
2,116.40156999999999,39.8995
2,116.38283999999999,39.89905
2,116.37897,39.89889
2,116.36148999999999,39.8985
2,116.35864,39.89865
2,116.32873000000001,39.89632
2,116.32243999999999,39.89604
2,116.31606000000001,39.89607
2,116.31551,39.89663
2,116.31528,39.90425
2,116.31528999999999,39.905570000000004
2,116.32828,39.905440000000006
2,116.32946000000001,39.905390000000004
2,116.33668,39.90585
2,116.33856999999999,39.905840000000005
2,116.35211000000001,39.8976
2,116.3567,39.897909999999996
2,116.38014,39.89865
2,116.38668999999999,39.89886
2,116.40533,39.899429999999995
2,116.40533,39.899429999999995
2,116.41232,39.89609
2,116.41237,39.89577
2,116.41103999999999,39.895540000000004
2,116.41176999999999,39.894040000000004
2,116.39273,39.890229999999995
2,116.38956,39.88942
2,116.37865,39.888220000000004
2,116.37177,39.88818
2,116.37326999999999,39.89847
2,116.38273000000001,39.89883
2,116.40028999999998,39.89935
2,116.4003,39.89934
2,116.40568999999999,39.90358
2,116.40603,39.9036
2,116.41219,39.910579999999996
2,116.41521000000002,39.91067
2,116.41521000000002,39.91067
2,116.41933,39.91564
2,116.41808999999999,39.91581
2,116.41368999999999,39.91558
2,116.4201,39.9144
2,116.42898000000001,39.910920000000004
2,116.43028999999999,39.90205
2,116.45849,39.903240000000004
2,116.47143999999999,39.899429999999995
2,116.47105,39.88386
2,116.46197,39.883109999999995
2,116.45765,39.88112
2,116.45773999999999,39.88105
2,116.45601,39.8807
2,116.45601,39.8807
2,116.45006000000001,39.879259999999995
2,116.45551999999999,39.88439
2,116.4556,39.89778
2,116.45581000000001,39.898379999999996
2,116.44949,39.88722
2,116.44967,39.88637
2,116.44252,39.87478
2,116.4413,39.87468
2,116.45478,39.87959
2,116.45473999999999,39.87764
2,116.45526000000001,39.880520000000004
2,116.45526000000001,39.88112
2,116.45528999999999,39.88893
2,116.45528999999999,39.88893
2,116.46485,39.89223
2,116.46242,39.89379
2,116.45376999999999,39.89264
2,116.45213000000001,39.89586
2,116.44323999999999,39.89803
2,116.45200000000001,39.897690000000004
2,116.45402,39.88655
2,116.44993999999998,39.88326
2,116.44466000000001,39.88082
2,116.44463999999999,39.87645
2,116.44953000000001,39.87492
2,116.44998000000001,39.87957
2,116.44533,39.880340000000004
2,116.44051999999999,39.880390000000006
2,116.43082,39.87996
2,116.43116,39.87658
2,116.43266000000001,39.86545
2,116.43266000000001,39.86545
2,116.43061000000002,39.86457
2,116.42791000000001,39.8646
2,116.42598000000001,39.8645
2,116.42438,39.86332
2,116.42504,39.86096
2,116.43163999999999,39.86111
2,116.43234,39.85921
2,116.44323999999999,39.85727
2,116.44707,39.853590000000004
2,116.44864,39.851859999999995
2,116.44438999999998,39.85714
2,116.43354,39.85778
2,116.42703,39.85754
2,116.42585,39.8581
2,116.42558999999999,39.86027
2,116.42692,39.86461
2,116.43611000000001,39.85737
2,116.43923000000001,39.85078
2,116.4409,39.8428
2,116.43933,39.856970000000004
2,116.45156000000001,39.863640000000004
2,116.46165,39.86874
2,116.46176000000001,39.869609999999994
2,116.45535,39.888059999999996
2,116.45579,39.90076
2,116.45565,39.90723
2,116.45173999999999,39.90764
2,116.45208000000001,39.91211
2,116.45173,39.915279999999996
2,116.44429,39.92961
2,116.44429,39.92961
2,116.44431999999999,39.93033
2,116.44434,39.93101
2,116.44611,39.932320000000004
2,116.4491,39.92646
2,116.43253,39.9326
2,116.42837,39.93287
2,116.42733999999999,39.9469
2,116.38896000000001,39.94768
2,116.38288,39.94764
2,116.37293000000001,39.94758
2,116.36991,39.94758
2,116.35982,39.94546
2,116.35608,39.944320000000005
2,116.35242,39.94331
2,116.35242,39.94331
2,116.34903999999999,39.941309999999994
2,116.3301,39.93692
2,116.32508,39.93711
2,116.29417,39.94454
2,116.29417,39.94454
2,116.2829,39.945840000000004
2,116.27915,39.94441
2,116.27908000000001,39.94509
2,116.29444,39.94424
2,116.30363,39.9403
2,116.31561,39.9311
2,116.3232,39.93107
2,116.34331999999999,39.931020000000004
2,116.34723000000001,39.92689
2,116.35208999999999,39.92238
2,116.35991999999999,39.92252
2,116.37108,39.9219
2,116.37843000000001,39.92109
2,116.39352,39.92199
2,116.39672,39.913920000000005
2,116.41163,39.90773
2,116.41208999999999,39.90198
2,116.41214,39.90059
2,116.41261999999999,39.894659999999995
2,116.41188000000001,39.89578
2,116.40916999999999,39.892309999999995
2,116.38944,39.88933
2,116.38158,39.88828
2,116.39945,39.89117
2,116.41405,39.89164
2,116.43824,39.88929
2,116.43824,39.88929
2,116.44996,39.882979999999996
2,116.45,39.87938
2,116.45313999999999,39.88029
2,116.45458,39.86764
2,116.45433,39.86591
2,116.45551999999999,39.86717
2,116.45551999999999,39.86717
2,116.45551999999999,39.86717
2,116.4555,39.86716
2,116.4555,39.86716
2,116.4555,39.86716
2,116.4555,39.86716
2,116.4555,39.86716
2,116.455,39.86857
2,116.45872,39.880759999999995
2,116.46158,39.87867
2,116.45673000000001,39.87491
2,116.45005,39.88289
2,116.44563000000001,39.88332
2,116.44471999999999,39.87932
2,116.4497,39.883309999999994
2,116.45486000000001,39.89653
2,116.4554,39.90294
2,116.45918,39.90374
2,116.47081999999999,39.90315
2,116.4802,39.89846
2,116.47908999999999,39.89989
2,116.471,39.91039
2,116.46893999999999,39.91277
2,116.45458,39.92156
2,116.45452,39.93618
2,116.46105,39.96903
2,116.47554,39.98212
2,116.51618,40.01636
2,116.56076000000002,40.03244
2,116.56985,40.037659999999995
2,116.56985,40.037659999999995
2,116.57789,40.04688
2,116.57937,40.047059999999995
2,116.58197,40.05124
2,116.58291000000001,40.05364
2,116.58316,40.05939
2,116.58308999999998,40.06092
2,116.58232,40.06739
2,116.58407,40.07985
2,116.579,40.047470000000004
2,116.51059,40.01303
2,116.49555,39.99947
2,116.45376999999999,39.96175
2,116.44939,39.955459999999995
2,116.45501000000002,39.94397
2,116.45243,39.94008
2,116.44892,39.92719
2,116.44426000000001,39.9262
2,116.4394,39.9192
2,116.44393000000001,39.91576
2,116.44397,39.907309999999995
2,116.45448,39.90566
2,116.44951999999999,39.89255
2,116.44943,39.89091
2,116.43037,39.88302
2,116.4124,39.89438
2,116.41147,39.89588
2,116.41623,39.89587
2,116.42124,39.89298
2,116.42446000000001,39.89521
2,116.43285,39.89309
2,116.43283000000001,39.89308
2,116.43281,39.89273
2,116.44296000000001,39.89213
2,116.4486,39.8832
2,116.44851000000001,39.87493
2,116.45251,39.8831
2,116.45406000000001,39.88306
2,116.47108,39.88725
2,116.4711,39.88478
2,116.4555,39.88601
2,116.45551,39.89154
2,116.4329,39.89825
2,116.42998,39.90339
2,116.42998,39.90339
2,116.42871000000001,39.91976
2,116.43206,39.9228
2,116.43983,39.92112
2,116.44031000000001,39.920840000000005
2,116.44405,39.90785
2,116.44405,39.90785
2,116.45506999999999,39.90025
2,116.45217,39.89635
2,116.4549,39.88384
2,116.44455,39.93993
2,116.42745,39.937709999999996
2,116.42758,39.93564
2,116.42058999999999,39.90385
2,116.42951000000001,39.89978
2,116.44413999999999,39.907059999999994
2,116.50062,39.906659999999995
2,116.57751999999999,39.912690000000005
2,116.58498,39.912259999999996
2,116.58493999999999,39.91964
2,116.58451000000001,39.9262
2,116.56646,39.92326
2,116.55691999999999,39.9231
2,116.5411,39.92257
2,116.51508999999999,39.92262
2,116.5119,39.92192
2,116.4639,39.91534
2,116.4609,39.9261
2,116.45593999999998,39.9276
2,116.45517,39.92252
2,116.47948999999998,39.92161
2,116.49600000000001,39.92708
2,116.49293,39.930479999999996
2,116.49543,39.92194
2,116.48535,39.92203
2,116.48535,39.92203
2,116.48343,39.91442
2,116.48926999999999,39.91407
2,116.49713999999999,39.91482
2,116.48656000000001,39.91447
2,116.47265,39.91452
2,116.46651000000001,39.914809999999996
2,116.45593999999998,39.91793
2,116.44473,39.92163
2,116.44041999999999,39.9218
2,116.42942,39.92315
2,116.42432,39.92302
2,116.42076000000002,39.91383
2,116.42076000000002,39.91383
2,116.42804,39.91411
2,116.42183999999999,39.90723
2,116.42075,39.910990000000005
2,116.41803,39.91628
2,116.41802,39.916270000000004
2,116.42501999999999,39.91405
2,116.42976999999999,39.90246
2,116.44757,39.90252
2,116.45504,39.88513
2,116.45475,39.87294
2,116.45781000000001,39.88089
2,116.45753,39.88088
2,116.4616,39.87554
2,116.46162,39.875440000000005
2,116.46123,39.880559999999996
2,116.46158999999999,39.88035
2,116.46798999999999,39.87806
2,116.46783,39.878370000000004
2,116.45544,39.88335
2,116.45556,39.88474
2,116.45181000000001,39.907790000000006
2,116.45181000000001,39.907790000000006
2,116.44283,39.91187
2,116.44031000000001,39.91189
2,116.43625,39.90894
2,116.45471,39.91178
2,116.45471,39.91178
2,116.46047,39.92795
2,116.46055,39.928000000000004
2,116.46248999999999,39.92864
2,116.4553,39.9301
2,116.45513000000001,39.928290000000004
2,116.45553000000001,39.90672
2,116.45544,39.90436
2,116.43354,39.89245
2,116.43354,39.89245
2,116.40976,39.886990000000004
2,116.40728,39.887
2,116.39453999999999,39.8855
2,116.39428000000001,39.88542
2,116.38875,39.88221
2,116.38875,39.88221
2,116.39928,39.88661
2,116.40146000000001,39.88677
2,116.40146000000001,39.88677
2,116.41198,39.89167
2,116.412,39.8917
2,116.41078999999999,39.8946
2,116.41175,39.89458
2,116.38318000000001,39.88836
2,116.38253,39.88831
2,116.38371000000001,39.89865
2,116.3852,39.898740000000004
2,116.4041,39.899409999999996
2,116.40437,39.899409999999996
2,116.43391000000001,39.897909999999996
2,116.43665,39.89725
2,116.45382,39.89196
2,116.45382,39.89196
2,116.46553999999999,39.891909999999996
2,116.46553999999999,39.891909999999996
2,116.48336,39.88701
2,116.48335,39.8868
2,116.48111999999999,39.87482
2,116.48102,39.87481
2,116.48759,39.87485
2,116.48758000000001,39.87485
2,116.50838999999999,39.86888
2,116.5107,39.86894
2,116.52203,39.88452
2,116.52396,39.88451
2,116.5011,39.89195
2,116.49819,39.89196
2,116.47397,39.89202
2,116.4715,39.89221
2,116.47163,39.90368
2,116.42971999999999,39.90659
2,116.41179,39.91372
2,116.41171000000001,39.91402
2,116.41173,39.90953
2,116.41173,39.90953
2,116.41197,39.9036
2,116.41211000000001,39.90018
2,116.41211000000001,39.90018
2,116.41291000000001,39.88616
2,116.41291000000001,39.88616
2,116.41852,39.88243
2,116.41978,39.8826
2,116.43068000000001,39.8923
2,116.43308,39.89235
2,116.43308,39.89235
2,116.44756000000001,39.88325
2,116.44613999999999,39.88329
2,116.44463,39.88128
2,116.44463,39.88128
2,116.44466000000001,39.880990000000004
2,116.44933999999999,39.87495
2,116.4553,39.87712
2,116.46158999999999,39.876509999999996
2,116.46161000000001,39.87616
2,116.46677,39.865109999999994
2,116.46711,39.8651
2,116.47088000000001,39.87
2,116.47108,39.87003
2,116.47648000000001,39.88075
2,116.47691999999999,39.880959999999995
2,116.46886,39.88313
2,116.46616999999999,39.883140000000004
2,116.4616,39.87571
2,116.46158999999999,39.87532
2,116.45093999999999,39.88027
2,116.45075,39.88029
2,116.43903,39.88603
2,116.43881,39.88787
2,116.41686999999999,39.89917
2,116.42777,39.903690000000005
2,116.42923,39.9037
2,116.44868999999998,39.88313
2,116.44913000000001,39.883140000000004
2,116.47112,39.88185
2,116.47115,39.87993
2,116.46168,39.86787
2,116.46163999999999,39.86905
2,116.49863,39.86934
2,116.50102,39.8693
2,116.49592,39.86974
2,116.46163999999999,39.8688
2,116.46163999999999,39.8688
2,116.4555,39.86674
2,116.4552,39.86691
2,116.45551,39.86715
2,116.45548000000001,39.86717
2,116.45555,39.86716
2,116.45555,39.86716
2,116.45558999999999,39.86716
2,116.45558999999999,39.86716
2,116.45711000000001,39.88074
2,116.45826000000001,39.880720000000004
2,116.45826000000001,39.880720000000004
2,116.45776000000001,39.881009999999996
2,116.45891999999999,39.88097
2,116.46032,39.88057
2,116.45078999999998,39.880390000000006
2,116.45001,39.88212
2,116.44535,39.88342
2,116.4408,39.88348
2,116.42846999999999,39.920320000000004
2,116.42827,39.92556
2,116.39877,39.932190000000006
2,116.3937,39.93215
2,116.3653,39.93349
2,116.36645,39.9335
2,116.37548999999999,39.91288
2,116.37581999999999,39.90916
2,116.35042,39.9015
2,116.34978999999998,39.8977
2,116.32144,39.89557
2,116.32271000000001,39.89557
2,116.46956999999999,39.89216
2,116.45561000000001,39.89505
2,116.45211,39.89666
2,116.43685,39.89735
2,116.42148999999999,39.8993
2,116.41053000000001,39.90007
2,116.40541,39.90085
2,116.41264,39.8879
2,116.41457,39.87979
2,116.41588999999999,39.85657
2,116.43631,39.857479999999995
2,116.47235,39.84073
2,116.49295,39.822520000000004
2,116.51753000000001,39.79984
2,116.52568000000001,39.78886
2,116.5082,39.79828
2,116.49077,39.807990000000004
2,116.4755,39.823570000000004
2,116.47758999999999,39.8449
2,116.47741,39.848240000000004
2,116.47741,39.848240000000004
2,116.46443000000001,39.866620000000005
2,116.45496999999999,39.86992
2,116.44985,39.87445
2,116.45002,39.88004
2,116.44457,39.87872
2,116.44458999999999,39.87547
2,116.45005,39.882509999999996
2,116.44046999999999,39.883140000000004
2,116.45408,39.88309
2,116.45533,39.8964
2,116.48233,39.9068
2,116.4839,39.919059999999995
2,116.50039,39.93588
2,116.50198,39.935390000000005
2,116.49706,39.93468
2,116.49717,39.934779999999996
2,116.49721000000001,39.93482
2,116.49721000000001,39.93482
2,116.49721000000001,39.93482
2,116.49721000000001,39.93482
